Order ID,Customer ID,Customer Segment,Order Date,Month,Category,Items Ordered,Order Value CAD,COGS CAD,Shipping Cost CAD,Returned,Items Returned,Return Value CAD,Return Processing Cost CAD,Return Shipping Cost CAD,Return Reason,Gross Profit CAD,Net Profit CAD
ORD24343,CUST10731,Loyal Buyer,2024-11-23,2024-11,Accessories,2,143.64,44,8.5,No,0,0,0,0,Not returned,91.14,91.14
ORD25437,CUST10916,Serial Returner,2024-11-23,2024-11,Tops,1,55.78,16,8.5,No,0,0,0,0,Not returned,31.28,31.28
ORD25484,CUST10924,Loyal Buyer,2024-11-23,2024-11,Accessories,2,161.76,44,8.5,No,0,0,0,0,Not returned,109.26,109.26
ORD25518,CUST10929,Bracket Buyer,2024-11-23,2024-11,Outerwear,3,560.22,234,8.5,Yes,2,373.48,36,9.5,Ordered multiple sizes,317.72,-101.26
ORD25771,CUST10973,Loyal Buyer,2024-11-23,2024-11,Tops,1,55.39,16,8.5,No,0,0,0,0,Not returned,30.89,30.89
ORD26130,CUST11037,Serial Returner,2024-11-23,2024-11,Footwear,2,250.82,104,8.5,Yes,1,125.41,16,9.5,Ordered multiple sizes,138.32,-12.59
ORD26182,CUST11047,Loyal Buyer,2024-11-23,2024-11,Denim,1,77.29,32,8.5,No,0,0,0,0,Not returned,36.79,36.79
ORD27088,CUST11204,Occasional Returner,2024-11-23,2024-11,Outerwear,1,153.43,78,8.5,Yes,1,153.43,18,9.5,Changed mind,66.93,-114.0
ORD27157,CUST11215,Occasional Returner,2024-11-23,2024-11,Footwear,1,144.54,52,8.5,No,0,0,0,0,Not returned,84.04,84.04
ORD27262,CUST11234,Serial Returner,2024-11-23,2024-11,Tops,2,82.18,32,8.5,No,0,0,0,0,Not returned,41.68,41.68
ORD27548,CUST11286,Occasional Returner,2024-11-23,2024-11,Accessories,1,73.21,22,8.5,Yes,1,73.21,8,9.5,Ordered multiple sizes,42.71,-48.0
ORD27992,CUST11360,Occasional Returner,2024-11-23,2024-11,Footwear,2,298.74,104,8.5,Yes,1,149.37,16,9.5,Wrong size,186.24,11.37
ORD28235,CUST11401,Serial Returner,2024-11-23,2024-11,Denim,2,208.74,64,8.5,Yes,1,104.37,14,9.5,Did not match description,136.24,8.37
ORD28432,CUST11431,Bracket Buyer,2024-11-23,2024-11,Tops,3,104.61,48,8.5,No,0,0,0,0,Not returned,48.11,48.11
ORD28443,CUST11433,Bracket Buyer,2024-11-23,2024-11,Accessories,2,157.78,44,8.5,Yes,1,78.89,8,9.5,Ordered multiple sizes,105.28,8.89
ORD28639,CUST11464,Occasional Returner,2024-11-23,2024-11,Denim,2,198.8,64,8.5,No,0,0,0,0,Not returned,126.3,126.3
ORD28881,CUST11503,Occasional Returner,2024-11-23,2024-11,Accessories,1,70.61,22,8.5,No,0,0,0,0,Not returned,40.11,40.11
ORD29098,CUST11543,Occasional Returner,2024-11-23,2024-11,Denim,2,191.1,64,8.5,No,0,0,0,0,Not returned,118.6,118.6
ORD29169,CUST11555,Loyal Buyer,2024-11-23,2024-11,Tops,2,93.24,32,8.5,No,0,0,0,0,Not returned,52.74,52.74
ORD29224,CUST11564,Loyal Buyer,2024-11-23,2024-11,Accessories,1,66.63,22,8.5,No,0,0,0,0,Not returned,36.13,36.13
ORD29999,CUST11699,Loyal Buyer,2024-11-23,2024-11,Denim,1,71.23,32,8.5,No,0,0,0,0,Not returned,30.73,30.73
ORD30386,CUST11767,Loyal Buyer,2024-11-23,2024-11,Accessories,1,83.21,22,8.5,Yes,1,83.21,8,9.5,Ordered multiple sizes,52.71,-48.0
ORD20565,CUST10098,Loyal Buyer,2024-11-24,2024-11,Outerwear,1,233.93,78,8.5,Yes,1,233.93,18,9.5,Arrived too late,147.43,-114.0
ORD20693,CUST10122,Serial Returner,2024-11-24,2024-11,Footwear,2,276.96,104,8.5,Yes,1,138.48,16,9.5,Changed mind,164.46,0.48
ORD20819,CUST10143,Loyal Buyer,2024-11-24,2024-11,Outerwear,1,217.25,78,8.5,No,0,0,0,0,Not returned,130.75,130.75
ORD21320,CUST10228,Loyal Buyer,2024-11-24,2024-11,Outerwear,2,483.5,156,8.5,No,0,0,0,0,Not returned,319.0,319.0
ORD21610,CUST10277,Serial Returner,2024-11-24,2024-11,Accessories,3,184.83,66,8.5,Yes,2,123.22,16,9.5,Quality issue,110.33,-38.39
ORD21643,CUST10283,Loyal Buyer,2024-11-24,2024-11,Denim,1,88.51,32,8.5,No,0,0,0,0,Not returned,48.01,48.01
ORD22219,CUST10378,Loyal Buyer,2024-11-24,2024-11,Footwear,1,183.1,52,8.5,No,0,0,0,0,Not returned,122.6,122.6
ORD22244,CUST10382,Loyal Buyer,2024-11-24,2024-11,Outerwear,2,414.6,156,8.5,No,0,0,0,0,Not returned,250.1,250.1
ORD22693,CUST10456,Loyal Buyer,2024-11-24,2024-11,Outerwear,2,439.66,156,8.5,No,0,0,0,0,Not returned,275.16,275.16
ORD22765,CUST10468,Loyal Buyer,2024-11-24,2024-11,Footwear,1,123.73,52,8.5,No,0,0,0,0,Not returned,63.23,63.23
ORD23533,CUST10591,Occasional Returner,2024-11-24,2024-11,Tops,1,55.13,16,8.5,Yes,1,55.13,10,9.5,Changed mind,30.63,-44.0
ORD23859,CUST10648,Bracket Buyer,2024-11-24,2024-11,Tops,3,146.31,48,8.5,Yes,2,97.54,20,9.5,Ordered multiple sizes,89.81,-37.23
ORD24713,CUST10793,Occasional Returner,2024-11-24,2024-11,Tops,2,99.82,32,8.5,No,0,0,0,0,Not returned,59.32,59.32
ORD25726,CUST10965,Loyal Buyer,2024-11-24,2024-11,Denim,1,97.24,32,8.5,No,0,0,0,0,Not returned,56.74,56.74
ORD25925,CUST11000,Loyal Buyer,2024-11-24,2024-11,Tops,2,94.18,32,8.5,No,0,0,0,0,Not returned,53.68,53.68
ORD25930,CUST11001,Occasional Returner,2024-11-24,2024-11,Tops,1,38.27,16,8.5,No,0,0,0,0,Not returned,13.77,13.77
ORD25933,CUST11002,Loyal Buyer,2024-11-24,2024-11,Accessories,1,84.37,22,8.5,No,0,0,0,0,Not returned,53.87,53.87
ORD26134,CUST11038,Bracket Buyer,2024-11-24,2024-11,Tops,3,177.03,48,8.5,Yes,2,118.02,20,9.5,Ordered multiple sizes,120.53,-26.99
ORD27165,CUST11217,Occasional Returner,2024-11-24,2024-11,Tops,1,51.93,16,8.5,No,0,0,0,0,Not returned,27.43,27.43
ORD27497,CUST11278,Loyal Buyer,2024-11-24,2024-11,Tops,1,41.58,16,8.5,No,0,0,0,0,Not returned,17.08,17.08
ORD27543,CUST11286,Occasional Returner,2024-11-24,2024-11,Footwear,2,214.38,104,8.5,No,0,0,0,0,Not returned,101.88,101.88
ORD27749,CUST11319,Loyal Buyer,2024-11-24,2024-11,Tops,1,68.83,16,8.5,No,0,0,0,0,Not returned,44.33,44.33
ORD27872,CUST11342,Occasional Returner,2024-11-24,2024-11,Footwear,2,336.6,104,8.5,No,0,0,0,0,Not returned,224.1,224.1
ORD28381,CUST11424,Loyal Buyer,2024-11-24,2024-11,Outerwear,1,152.1,78,8.5,No,0,0,0,0,Not returned,65.6,65.6
ORD29126,CUST11548,Loyal Buyer,2024-11-24,2024-11,Denim,1,77.6,32,8.5,No,0,0,0,0,Not returned,37.1,37.1
ORD29333,CUST11580,Loyal Buyer,2024-11-24,2024-11,Tops,1,54.34,16,8.5,No,0,0,0,0,Not returned,29.84,29.84
ORD29622,CUST11632,Loyal Buyer,2024-11-24,2024-11,Denim,1,70.75,32,8.5,No,0,0,0,0,Not returned,30.25,30.25
ORD29648,CUST11636,Serial Returner,2024-11-24,2024-11,Denim,2,171.4,64,8.5,Yes,1,85.7,14,9.5,Ordered multiple sizes,98.9,-10.3
ORD29654,CUST11637,Occasional Returner,2024-11-24,2024-11,Accessories,2,124.54,44,8.5,Yes,1,62.27,8,9.5,Changed mind,72.04,-7.73
ORD30176,CUST11728,Occasional Returner,2024-11-24,2024-11,Footwear,2,210.58,104,8.5,No,0,0,0,0,Not returned,98.08,98.08
ORD30458,CUST11777,Loyal Buyer,2024-11-24,2024-11,Outerwear,1,194.01,78,8.5,No,0,0,0,0,Not returned,107.51,107.51
ORD20438,CUST10077,Occasional Returner,2024-11-25,2024-11,Footwear,1,162.23,52,8.5,No,0,0,0,0,Not returned,101.73,101.73
ORD20572,CUST10099,Bracket Buyer,2024-11-25,2024-11,Footwear,2,325.12,104,8.5,No,0,0,0,0,Not returned,212.62,212.62
ORD21225,CUST10212,Serial Returner,2024-11-25,2024-11,Footwear,3,444.84,156,8.5,Yes,2,296.56,32,9.5,Quality issue,280.34,-57.72
ORD21699,CUST10291,Loyal Buyer,2024-11-25,2024-11,Denim,1,80.67,32,8.5,No,0,0,0,0,Not returned,40.17,40.17
ORD22249,CUST10382,Loyal Buyer,2024-11-25,2024-11,Tops,1,34.71,16,8.5,No,0,0,0,0,Not returned,10.21,10.21
ORD22320,CUST10393,Bracket Buyer,2024-11-25,2024-11,Footwear,2,232.3,104,8.5,Yes,1,116.15,16,9.5,Ordered multiple sizes,119.8,-21.85
ORD22445,CUST10412,Occasional Returner,2024-11-25,2024-11,Tops,1,49.33,16,8.5,Yes,1,49.33,10,9.5,Wrong size,24.83,-44.0
ORD22815,CUST10476,Occasional Returner,2024-11-25,2024-11,Accessories,1,64.42,22,8.5,Yes,1,64.42,8,9.5,Ordered multiple sizes,33.92,-48.0
ORD22886,CUST10488,Loyal Buyer,2024-11-25,2024-11,Denim,1,97.54,32,8.5,No,0,0,0,0,Not returned,57.04,57.04
ORD23523,CUST10588,Serial Returner,2024-11-25,2024-11,Footwear,2,286.02,104,8.5,No,0,0,0,0,Not returned,173.52,173.52
ORD23933,CUST10663,Loyal Buyer,2024-11-25,2024-11,Denim,1,82.53,32,8.5,Yes,1,82.53,14,9.5,Wrong size,42.03,-64.0
ORD24118,CUST10698,Loyal Buyer,2024-11-25,2024-11,Accessories,1,72.51,22,8.5,Yes,1,72.51,8,9.5,Wrong size,42.01,-48.0
ORD24405,CUST10741,Occasional Returner,2024-11-25,2024-11,Tops,1,36.59,16,8.5,No,0,0,0,0,Not returned,12.09,12.09
ORD24703,CUST10791,Occasional Returner,2024-11-25,2024-11,Denim,2,143.44,64,8.5,No,0,0,0,0,Not returned,70.94,70.94
ORD24960,CUST10837,Occasional Returner,2024-11-25,2024-11,Accessories,2,119.08,44,8.5,No,0,0,0,0,Not returned,66.58,66.58
ORD24972,CUST10840,Occasional Returner,2024-11-25,2024-11,Footwear,1,144.24,52,8.5,No,0,0,0,0,Not returned,83.74,83.74
ORD25602,CUST10943,Occasional Returner,2024-11-25,2024-11,Footwear,1,176.23,52,8.5,No,0,0,0,0,Not returned,115.73,115.73
ORD25751,CUST10970,Occasional Returner,2024-11-25,2024-11,Accessories,2,115.18,44,8.5,No,0,0,0,0,Not returned,62.68,62.68
ORD25773,CUST10973,Loyal Buyer,2024-11-25,2024-11,Footwear,1,152.56,52,8.5,No,0,0,0,0,Not returned,92.06,92.06
ORD25820,CUST10981,Loyal Buyer,2024-11-25,2024-11,Tops,1,63.67,16,8.5,No,0,0,0,0,Not returned,39.17,39.17
ORD26332,CUST11074,Loyal Buyer,2024-11-25,2024-11,Accessories,1,70.96,22,8.5,No,0,0,0,0,Not returned,40.46,40.46
ORD26689,CUST11135,Serial Returner,2024-11-25,2024-11,Tops,1,67.32,16,8.5,Yes,1,67.32,10,9.5,Changed mind,42.82,-44.0
ORD26840,CUST11161,Loyal Buyer,2024-11-25,2024-11,Footwear,1,133.6,52,8.5,No,0,0,0,0,Not returned,73.1,73.1
ORD27114,CUST11208,Occasional Returner,2024-11-25,2024-11,Footwear,1,145.61,52,8.5,No,0,0,0,0,Not returned,85.11,85.11
ORD27380,CUST11257,Bracket Buyer,2024-11-25,2024-11,Accessories,3,141.84,66,8.5,Yes,2,94.56,16,9.5,Ordered multiple sizes,67.34,-52.72
ORD27404,CUST11262,Serial Returner,2024-11-25,2024-11,Outerwear,3,595.62,234,8.5,Yes,2,397.08,36,9.5,Ordered multiple sizes,353.12,-89.46
ORD27781,CUST11324,Occasional Returner,2024-11-25,2024-11,Accessories,2,119.16,44,8.5,No,0,0,0,0,Not returned,66.66,66.66
ORD28004,CUST11364,Serial Returner,2024-11-25,2024-11,Tops,2,94.38,32,8.5,Yes,1,47.19,10,9.5,Arrived too late,53.88,-12.81
ORD28931,CUST11513,Occasional Returner,2024-11-25,2024-11,Tops,3,188.04,48,8.5,Yes,2,125.36,20,9.5,Did not match description,131.54,-23.32
ORD28993,CUST11523,Occasional Returner,2024-11-25,2024-11,Tops,2,111.36,32,8.5,Yes,1,55.68,10,9.5,Did not match description,70.86,-4.32
ORD29267,CUST11569,Loyal Buyer,2024-11-25,2024-11,Tops,1,54.19,16,8.5,No,0,0,0,0,Not returned,29.69,29.69
ORD29859,CUST11671,Loyal Buyer,2024-11-25,2024-11,Tops,1,49.15,16,8.5,No,0,0,0,0,Not returned,24.65,24.65
ORD20222,CUST10042,Occasional Returner,2024-11-26,2024-11,Outerwear,1,256.92,78,8.5,No,0,0,0,0,Not returned,170.42,170.42
ORD20267,CUST10051,Serial Returner,2024-11-26,2024-11,Outerwear,2,359.34,156,8.5,Yes,1,179.67,18,9.5,Wrong size,194.84,-12.33
ORD20605,CUST10104,Loyal Buyer,2024-11-26,2024-11,Tops,2,109.0,32,8.5,No,0,0,0,0,Not returned,68.5,68.5
ORD20915,CUST10157,Occasional Returner,2024-11-26,2024-11,Accessories,1,56.83,22,8.5,No,0,0,0,0,Not returned,26.33,26.33
ORD21329,CUST10230,Serial Returner,2024-11-26,2024-11,Footwear,1,117.64,52,8.5,Yes,1,117.64,16,9.5,Changed mind,57.14,-86.0
ORD21850,CUST10319,Serial Returner,2024-11-26,2024-11,Accessories,1,71.56,22,8.5,No,0,0,0,0,Not returned,41.06,41.06
ORD22103,CUST10362,Serial Returner,2024-11-26,2024-11,Accessories,1,68.73,22,8.5,No,0,0,0,0,Not returned,38.23,38.23
ORD22150,CUST10369,Loyal Buyer,2024-11-26,2024-11,Tops,1,46.21,16,8.5,No,0,0,0,0,Not returned,21.71,21.71
ORD22324,CUST10393,Bracket Buyer,2024-11-26,2024-11,Outerwear,3,499.56,234,8.5,No,0,0,0,0,Not returned,257.06,257.06
ORD22581,CUST10438,Loyal Buyer,2024-11-26,2024-11,Footwear,1,160.43,52,8.5,No,0,0,0,0,Not returned,99.93,99.93
ORD23898,CUST10656,Occasional Returner,2024-11-26,2024-11,Footwear,2,198.58,104,8.5,No,0,0,0,0,Not returned,86.08,86.08
ORD24805,CUST10808,Occasional Returner,2024-11-26,2024-11,Accessories,1,75.28,22,8.5,No,0,0,0,0,Not returned,44.78,44.78
ORD24824,CUST10813,Loyal Buyer,2024-11-26,2024-11,Outerwear,1,144.11,78,8.5,Yes,1,144.11,18,9.5,Wrong size,57.61,-114.0
ORD25409,CUST10912,Serial Returner,2024-11-26,2024-11,Outerwear,2,328.96,156,8.5,No,0,0,0,0,Not returned,164.46,164.46
ORD25814,CUST10979,Occasional Returner,2024-11-26,2024-11,Accessories,1,62.11,22,8.5,No,0,0,0,0,Not returned,31.61,31.61
ORD25973,CUST11008,Serial Returner,2024-11-26,2024-11,Footwear,2,266.78,104,8.5,No,0,0,0,0,Not returned,154.28,154.28
ORD26195,CUST11050,Occasional Returner,2024-11-26,2024-11,Denim,2,174.54,64,8.5,Yes,1,87.27,14,9.5,Ordered multiple sizes,102.04,-8.73
ORD26515,CUST11105,Loyal Buyer,2024-11-26,2024-11,Tops,1,39.54,16,8.5,No,0,0,0,0,Not returned,15.04,15.04
ORD26709,CUST11139,Serial Returner,2024-11-26,2024-11,Footwear,1,106.98,52,8.5,Yes,1,106.98,16,9.5,Quality issue,46.48,-86.0
ORD26792,CUST11152,Loyal Buyer,2024-11-26,2024-11,Accessories,1,68.34,22,8.5,No,0,0,0,0,Not returned,37.84,37.84
ORD26793,CUST11152,Loyal Buyer,2024-11-26,2024-11,Footwear,1,176.31,52,8.5,No,0,0,0,0,Not returned,115.81,115.81
ORD26984,CUST11186,Loyal Buyer,2024-11-26,2024-11,Footwear,1,163.44,52,8.5,No,0,0,0,0,Not returned,102.94,102.94
ORD27551,CUST11287,Occasional Returner,2024-11-26,2024-11,Denim,2,200.14,64,8.5,Yes,1,100.07,14,9.5,Wrong size,127.64,4.07
ORD27626,CUST11298,Occasional Returner,2024-11-26,2024-11,Tops,1,55.22,16,8.5,No,0,0,0,0,Not returned,30.72,30.72
ORD27707,CUST11312,Loyal Buyer,2024-11-26,2024-11,Tops,1,42.53,16,8.5,No,0,0,0,0,Not returned,18.03,18.03
ORD28062,CUST11373,Occasional Returner,2024-11-26,2024-11,Outerwear,1,179.22,78,8.5,No,0,0,0,0,Not returned,92.72,92.72
ORD29350,CUST11582,Loyal Buyer,2024-11-26,2024-11,Denim,1,107.5,32,8.5,No,0,0,0,0,Not returned,67.0,67.0
ORD30194,CUST11732,Serial Returner,2024-11-26,2024-11,Footwear,2,231.16,104,8.5,Yes,1,115.58,16,9.5,Wrong size,118.66,-22.42
ORD20428,CUST10075,Loyal Buyer,2024-11-27,2024-11,Footwear,1,117.91,52,8.5,No,0,0,0,0,Not returned,57.41,57.41
ORD20729,CUST10128,Serial Returner,2024-11-27,2024-11,Tops,2,90.52,32,8.5,No,0,0,0,0,Not returned,50.02,50.02
ORD21452,CUST10249,Serial Returner,2024-11-27,2024-11,Denim,1,85.06,32,8.5,Yes,1,85.06,14,9.5,Wrong size,44.56,-64.0
ORD21807,CUST10309,Bracket Buyer,2024-11-27,2024-11,Footwear,3,307.08,156,8.5,Yes,2,204.72,32,9.5,Ordered multiple sizes,142.58,-103.64
ORD21908,CUST10329,Loyal Buyer,2024-11-27,2024-11,Accessories,1,65.73,22,8.5,No,0,0,0,0,Not returned,35.23,35.23
ORD22009,CUST10345,Occasional Returner,2024-11-27,2024-11,Denim,2,198.38,64,8.5,No,0,0,0,0,Not returned,125.88,125.88
ORD22728,CUST10463,Loyal Buyer,2024-11-27,2024-11,Footwear,1,104.8,52,8.5,No,0,0,0,0,Not returned,44.3,44.3
ORD22754,CUST10467,Loyal Buyer,2024-11-27,2024-11,Footwear,1,152.11,52,8.5,No,0,0,0,0,Not returned,91.61,91.61
ORD23313,CUST10554,Loyal Buyer,2024-11-27,2024-11,Outerwear,1,200.19,78,8.5,No,0,0,0,0,Not returned,113.69,113.69
ORD24041,CUST10683,Loyal Buyer,2024-11-27,2024-11,Tops,1,50.75,16,8.5,No,0,0,0,0,Not returned,26.25,26.25
ORD24113,CUST10697,Serial Returner,2024-11-27,2024-11,Outerwear,1,139.07,78,8.5,Yes,1,139.07,18,9.5,Did not match description,52.57,-114.0
ORD24124,CUST10698,Loyal Buyer,2024-11-27,2024-11,Tops,1,46.73,16,8.5,No,0,0,0,0,Not returned,22.23,22.23
ORD24222,CUST10713,Serial Returner,2024-11-27,2024-11,Denim,3,284.79,96,8.5,No,0,0,0,0,Not returned,180.29,180.29
ORD24296,CUST10723,Occasional Returner,2024-11-27,2024-11,Denim,2,207.44,64,8.5,No,0,0,0,0,Not returned,134.94,134.94
ORD24876,CUST10822,Loyal Buyer,2024-11-27,2024-11,Footwear,2,218.22,104,8.5,No,0,0,0,0,Not returned,105.72,105.72
ORD26179,CUST11047,Loyal Buyer,2024-11-27,2024-11,Outerwear,1,169.17,78,8.5,No,0,0,0,0,Not returned,82.67,82.67
ORD26257,CUST11061,Loyal Buyer,2024-11-27,2024-11,Tops,2,114.02,32,8.5,No,0,0,0,0,Not returned,73.52,73.52
ORD26921,CUST11174,Loyal Buyer,2024-11-27,2024-11,Denim,1,92.29,32,8.5,No,0,0,0,0,Not returned,51.79,51.79
ORD27429,CUST11266,Loyal Buyer,2024-11-27,2024-11,Outerwear,2,446.9,156,8.5,No,0,0,0,0,Not returned,282.4,282.4
ORD27808,CUST11329,Bracket Buyer,2024-11-27,2024-11,Accessories,3,228.51,66,8.5,No,0,0,0,0,Not returned,154.01,154.01
ORD28240,CUST11402,Loyal Buyer,2024-11-27,2024-11,Denim,1,80.88,32,8.5,No,0,0,0,0,Not returned,40.38,40.38
ORD28488,CUST11441,Occasional Returner,2024-11-27,2024-11,Tops,1,51.74,16,8.5,No,0,0,0,0,Not returned,27.24,27.24
ORD29532,CUST11617,Bracket Buyer,2024-11-27,2024-11,Tops,3,121.11,48,8.5,Yes,2,80.74,20,9.5,Ordered multiple sizes,64.61,-45.63
ORD29918,CUST11681,Bracket Buyer,2024-11-27,2024-11,Accessories,3,193.35,66,8.5,Yes,2,128.9,16,9.5,Ordered multiple sizes,118.85,-35.55
ORD30472,CUST11779,Loyal Buyer,2024-11-27,2024-11,Footwear,1,149.65,52,8.5,No,0,0,0,0,Not returned,89.15,89.15
ORD20006,CUST10002,Occasional Returner,2024-11-28,2024-11,Tops,1,54.75,16,8.5,No,0,0,0,0,Not returned,30.25,30.25
ORD20487,CUST10085,Occasional Returner,2024-11-28,2024-11,Tops,1,57.2,16,8.5,No,0,0,0,0,Not returned,32.7,32.7
ORD21979,CUST10340,Occasional Returner,2024-11-28,2024-11,Tops,1,53.17,16,8.5,No,0,0,0,0,Not returned,28.67,28.67
ORD22143,CUST10368,Loyal Buyer,2024-11-28,2024-11,Footwear,1,133.42,52,8.5,No,0,0,0,0,Not returned,72.92,72.92
ORD22308,CUST10391,Loyal Buyer,2024-11-28,2024-11,Denim,1,103.19,32,8.5,Yes,1,103.19,14,9.5,Wrong size,62.69,-64.0
ORD22510,CUST10424,Occasional Returner,2024-11-28,2024-11,Accessories,2,154.94,44,8.5,No,0,0,0,0,Not returned,102.44,102.44
ORD23160,CUST10530,Loyal Buyer,2024-11-28,2024-11,Outerwear,2,390.5,156,8.5,No,0,0,0,0,Not returned,226.0,226.0
ORD23249,CUST10544,Occasional Returner,2024-11-28,2024-11,Footwear,1,104.28,52,8.5,Yes,1,104.28,16,9.5,Quality issue,43.78,-86.0
ORD23328,CUST10557,Serial Returner,2024-11-28,2024-11,Denim,2,171.8,64,8.5,Yes,1,85.9,14,9.5,Changed mind,99.3,-10.1
ORD23396,CUST10569,Occasional Returner,2024-11-28,2024-11,Tops,1,53.02,16,8.5,No,0,0,0,0,Not returned,28.52,28.52
ORD23511,CUST10586,Occasional Returner,2024-11-28,2024-11,Outerwear,2,310.66,156,8.5,No,0,0,0,0,Not returned,146.16,146.16
ORD23883,CUST10653,Serial Returner,2024-11-28,2024-11,Denim,2,193.74,64,8.5,No,0,0,0,0,Not returned,121.24,121.24
ORD24129,CUST10699,Serial Returner,2024-11-28,2024-11,Footwear,1,156.58,52,8.5,Yes,1,156.58,16,9.5,Arrived too late,96.08,-86.0
ORD24649,CUST10778,Serial Returner,2024-11-28,2024-11,Denim,2,141.3,64,8.5,No,0,0,0,0,Not returned,68.8,68.8
ORD25062,CUST10856,Loyal Buyer,2024-11-28,2024-11,Tops,2,111.92,32,8.5,No,0,0,0,0,Not returned,71.42,71.42
ORD25544,CUST10933,Loyal Buyer,2024-11-28,2024-11,Tops,1,52.75,16,8.5,No,0,0,0,0,Not returned,28.25,28.25
ORD26039,CUST11020,Occasional Returner,2024-11-28,2024-11,Footwear,1,118.35,52,8.5,No,0,0,0,0,Not returned,57.85,57.85
ORD27048,CUST11198,Occasional Returner,2024-11-28,2024-11,Outerwear,2,448.96,156,8.5,Yes,1,224.48,18,9.5,Did not match description,284.46,32.48
ORD27126,CUST11209,Occasional Returner,2024-11-28,2024-11,Tops,1,57.56,16,8.5,No,0,0,0,0,Not returned,33.06,33.06
ORD27481,CUST11274,Occasional Returner,2024-11-28,2024-11,Accessories,1,57.55,22,8.5,No,0,0,0,0,Not returned,27.05,27.05
ORD27655,CUST11304,Serial Returner,2024-11-28,2024-11,Tops,1,56.63,16,8.5,No,0,0,0,0,Not returned,32.13,32.13
ORD27787,CUST11326,Serial Returner,2024-11-28,2024-11,Tops,2,95.3,32,8.5,Yes,1,47.65,10,9.5,Did not match description,54.8,-12.35
ORD28227,CUST11400,Loyal Buyer,2024-11-28,2024-11,Tops,1,38.67,16,8.5,No,0,0,0,0,Not returned,14.17,14.17
ORD29700,CUST11644,Serial Returner,2024-11-28,2024-11,Footwear,1,136.05,52,8.5,Yes,1,136.05,16,9.5,Wrong size,75.55,-86.0
ORD30321,CUST11753,Loyal Buyer,2024-11-28,2024-11,Denim,1,106.41,32,8.5,No,0,0,0,0,Not returned,65.91,65.91
ORD30459,CUST11777,Loyal Buyer,2024-11-28,2024-11,Footwear,1,135.83,52,8.5,No,0,0,0,0,Not returned,75.33,75.33
ORD30487,CUST11781,Loyal Buyer,2024-11-28,2024-11,Tops,1,37.41,16,8.5,No,0,0,0,0,Not returned,12.91,12.91
ORD21234,CUST10213,Serial Returner,2024-11-29,2024-11,Footwear,2,389.72,104,8.5,Yes,1,194.86,16,9.5,Ordered multiple sizes,277.22,56.86
ORD21270,CUST10221,Occasional Returner,2024-11-29,2024-11,Outerwear,1,172.83,78,8.5,Yes,1,172.83,18,9.5,Wrong size,86.33,-114.0
ORD21351,CUST10233,Loyal Buyer,2024-11-29,2024-11,Denim,2,125.4,64,8.5,No,0,0,0,0,Not returned,52.9,52.9
ORD21954,CUST10335,Serial Returner,2024-11-29,2024-11,Outerwear,1,169.2,78,8.5,No,0,0,0,0,Not returned,82.7,82.7
ORD23200,CUST10536,Occasional Returner,2024-11-29,2024-11,Accessories,1,69.81,22,8.5,No,0,0,0,0,Not returned,39.31,39.31
ORD23294,CUST10551,Serial Returner,2024-11-29,2024-11,Outerwear,2,483.36,156,8.5,Yes,1,241.68,18,9.5,Did not match description,318.86,49.68
ORD23874,CUST10651,Loyal Buyer,2024-11-29,2024-11,Denim,1,105.97,32,8.5,No,0,0,0,0,Not returned,65.47,65.47
ORD23915,CUST10659,Occasional Returner,2024-11-29,2024-11,Denim,1,76.07,32,8.5,No,0,0,0,0,Not returned,35.57,35.57
ORD24623,CUST10774,Occasional Returner,2024-11-29,2024-11,Denim,2,172.9,64,8.5,No,0,0,0,0,Not returned,100.4,100.4
ORD24900,CUST10828,Serial Returner,2024-11-29,2024-11,Denim,2,193.24,64,8.5,Yes,1,96.62,14,9.5,Changed mind,120.74,0.62
ORD24975,CUST10841,Loyal Buyer,2024-11-29,2024-11,Tops,2,84.04,32,8.5,No,0,0,0,0,Not returned,43.54,43.54
ORD24999,CUST10845,Bracket Buyer,2024-11-29,2024-11,Footwear,2,337.06,104,8.5,Yes,1,168.53,16,9.5,Ordered multiple sizes,224.56,30.53
ORD25408,CUST10912,Serial Returner,2024-11-29,2024-11,Denim,2,213.4,64,8.5,Yes,1,106.7,14,9.5,Wrong size,140.9,10.7
ORD25722,CUST10964,Bracket Buyer,2024-11-29,2024-11,Tops,2,86.72,32,8.5,Yes,1,43.36,10,9.5,Ordered multiple sizes,46.22,-16.64
ORD26582,CUST11116,Serial Returner,2024-11-29,2024-11,Tops,1,64.0,16,8.5,No,0,0,0,0,Not returned,39.5,39.5
ORD26919,CUST11174,Loyal Buyer,2024-11-29,2024-11,Outerwear,2,472.22,156,8.5,No,0,0,0,0,Not returned,307.72,307.72
ORD26939,CUST11177,Occasional Returner,2024-11-29,2024-11,Tops,2,115.74,32,8.5,No,0,0,0,0,Not returned,75.24,75.24
ORD27020,CUST11194,Loyal Buyer,2024-11-29,2024-11,Tops,1,52.03,16,8.5,No,0,0,0,0,Not returned,27.53,27.53
ORD27051,CUST11199,Occasional Returner,2024-11-29,2024-11,Denim,1,90.53,32,8.5,Yes,1,90.53,14,9.5,Ordered multiple sizes,50.03,-64.0
ORD27430,CUST11266,Loyal Buyer,2024-11-29,2024-11,Footwear,1,133.02,52,8.5,No,0,0,0,0,Not returned,72.52,72.52
